 Step       Num walks        Ene     acc_prob
       558           100       1.6903028898       0.8300000000
       559           100       1.6907761933       0.7300000000
       560           100       1.6900223876       0.8100000000
       561           100       1.6905421703       0.6900000000
       562           100       1.6903407127       0.7100000000
       563           100       1.6902781038       0.7100000000
       564           100       1.6901322969       0.7300000000
       565           100       1.6902666272       0.7100000000
       566           100       1.6901539750       0.7000000000
       567           100       1.6900152967       0.7000000000
       568           100       1.6901301429       0.7000000000
       569           100       1.6904452397       0.8000000000
       570           100       1.6900836630       0.7400000000
       571           100       1.6903154757       0.6900000000
       572           100       1.6902557971       0.6500000000
       573           100       1.6900115690       0.6800000000
       574           100       1.6898394920       0.6100000000
       575           100       1.6900546986       0.6900000000
       576           100       1.6903128140       0.7400000000
       577           100       1.6903866190       0.6700000000
       578           100       1.6905712672       0.7100000000
       579           100       1.6906039642       0.6900000000
       580           100       1.6902055237       0.7200000000
       581           100       1.6898880876       0.6700000000
       582           100       1.6903124534       0.7900000000
       583           100       1.6902755462       0.7300000000
       584           100       1.6900933907       0.7200000000
       585           100       1.6901083082       0.6800000000
       586           100       1.6907597450       0.7000000000
       587           100       1.6900067147       0.7300000000
       588           100       1.6903054912       0.6100000000
       589           100       1.6901614974       0.7100000000
       590           100       1.6901787353       0.6400000000
       591           100       1.6902710394       0.7100000000
       592           100       1.6904674882       0.7000000000
       593           100       1.6900614486       0.7300000000
       594           100       1.6901866982       0.7400000000
       595           100       1.6901665622       0.7000000000
       596           100       1.6901651196       0.7100000000
       597           100       1.6901390503       0.7700000000
       598           100       1.6904238242       0.7500000000
       599           100       1.6902431220       0.7300000000
       600           100       1.6896441441       0.7600000000
       601           100       1.6898623536       0.7300000000
       602           100       1.6901072404       0.7400000000
       603           100       1.6905892256       0.7100000000
       604           100       1.6906213529       0.6500000000
       605           100       1.6905060038       0.6900000000
       606           100       1.6896960895       0.8200000000
       607           100       1.6898367462       0.8100000000
       608           100       1.6905533429       0.7200000000
       609           100       1.6902490467       0.7100000000
       610           100       1.6899555933       0.6900000000
       611           100       1.6900621868       0.7100000000
       612           100       1.6904808283       0.7500000000
       613           100       1.6904143750       0.7500000000
       614           100       1.6904656825       0.7900000000
       615           100       1.6904424795       0.7300000000
       616           100       1.6899258037       0.7500000000
       617           100       1.6898688260       0.7300000000
       618           100       1.6899817201       0.7300000000
       619           100       1.6897536398       0.7100000000
       620           100       1.6901976242       0.7400000000
       621           100       1.6903075959       0.6900000000
       622           100       1.6901256971       0.6600000000
       623           100       1.6898867118       0.6900000000
       624           100       1.6906938319       0.7300000000
       625           100       1.6904079132       0.7000000000
       626           100       1.6904120493       0.6600000000
       627           100       1.6902323039       0.6000000000
       628           100       1.6901789121       0.7000000000
       629           100       1.6899250342       0.7100000000
       630           100       1.6902034670       0.7400000000
       631           100       1.6901178422       0.7700000000
       632           100       1.6900785509       0.7000000000
       633           100       1.6899173752       0.7200000000
       634           100       1.6901408519       0.6900000000
       635           100       1.6898341022       0.7800000000
       636           100       1.6902032948       0.7700000000
       637           100       1.6901197396       0.7500000000
       638           100       1.6899789196       0.8000000000
       639           100       1.6898853255       0.7200000000
       640           100       1.6899372137       0.7400000000
       641           100       1.6900909179       0.7000000000
       642           100       1.6901900879       0.6900000000
       643           100       1.6899366888       0.6700000000
       644           100       1.6901311887       0.7100000000
       645           100       1.6901570051       0.7000000000
       646           100       1.6904689104       0.8100000000
       647           100       1.6899039304       0.7700000000
       648           100       1.6897301951       0.6900000000
       649           100       1.6899777716       0.7600000000
       650           100       1.6889518292       0.7400000000
       651           100       1.6881798013       0.7100000000
       652           100       1.6885814080       0.7300000000
       653           100       1.6899679305       0.7900000000
       654           100       1.6870563036       0.7500000000
       655           100       1.6893136499       0.7200000000
       656           100       1.6903374413       0.6400000000
       657           100       1.6900767737       0.7500000000
       658           100       1.6898446482       0.7500000000
       659           100       1.6898167028       0.7400000000
       660           100       1.6895092242       0.7300000000
       661           100       1.6899833198       0.6800000000
       662           100       1.6899854569       0.6800000000
       663           100       1.6900657915       0.6300000000
       664           100       1.6898243428       0.7200000000
       665           100       1.6899836515       0.7400000000
       666           100       1.6898872015       0.6900000000
       667           100       1.6898882889       0.7000000000
       668           100       1.6890094245       0.6800000000
       669           100       1.6904253878       0.6800000000
       670           100       1.6902582880       0.6900000000
       671           100       1.6902871515       0.6900000000
       672           100       1.6901559963       0.7300000000
       673           100       1.6903966521       0.7000000000
       674           100       1.6902823449       0.7400000000
       675           100       1.6899688565       0.7300000000
       676           100       1.6901202527       0.7000000000
       677           100       1.6898990745       0.7600000000
       678           100       1.6893218992       0.6700000000
       679           100       1.6898577328       0.8600000000
       680           100       1.6902084516       0.7000000000
       681           100       1.6902505200       0.6500000000
       682           100       1.6898218431       0.6500000000
       683           100       1.6893428412       0.8100000000
       684           100       1.6895092113       0.6900000000
       685           100       1.6901180240       0.6800000000
       686           100       1.6899203261       0.6900000000
       687           100       1.6902370277       0.7600000000
       688           100       1.6902331807       0.6300000000
       689           100       1.6901417401       0.7500000000
       690           100       1.6902890336       0.7800000000
       691           100       1.6902204900       0.6800000000
       692           100       1.6898308847       0.7300000000
       693           100       1.6897349474       0.7300000000
       694           100       1.6900516452       0.7500000000
       695           100       1.6898850524       0.7100000000
       696           100       1.6893551572       0.7000000000
       697           100       1.6900853765       0.7200000000
