 Step       Num walks        Ene     acc_prob
       476          1021       1.6889125989       0.8543499511
       477          1019       1.6888978556       0.8677766895
       478          1019       1.6888738608       0.8694798822
       479          1019       1.6888999981       0.8675171737
       480          1019       1.6889436736       0.8802747792
       481          1019       1.6889474207       0.8655544652
       482          1019       1.6889488751       0.8891069676
       483          1017       1.6890008583       0.8508341511
       484          1017       1.6889631709       0.8662733530
       485          1017       1.6889557233       0.8741396264
       486          1017       1.6891024819       0.8839724680
       487          1017       1.6889690528       0.8908554572
       488          1017       1.6889588931       0.8672566372
       489          1017       1.6889977915       0.8682399213
       490          1017       1.6889866939       0.8898721731
       491          1017       1.6889693353       0.8721730580
       492          1017       1.6889968955       0.8731563422
       493          1017       1.6890377628       0.8820058997
       494          1017       1.6890393886       0.8495575221
       495          1017       1.6890196782       0.8613569322
       496          1017       1.6890359730       0.8574237955
       497          1017       1.6891479216       0.8692232055
       498          1017       1.6890384060       0.8770894789
       499          1017       1.6890123702       0.8721730580
       500          1017       1.6890303897       0.9036381514
       501          1017       1.6890352249       0.8593903638
       502          1017       1.6890291921       0.8947885939
       503          1017       1.6890305124       0.8682399213
       504          1017       1.6890452662       0.8741396264
       505          1017       1.6890053055       0.8633235005
       506          1017       1.6889987616       0.8711897738
       507          1017       1.6890245900       0.8751229105
       508          1017       1.6891120207       0.8623402163
       509          1017       1.6889729850       0.8672566372
       510          1017       1.6889451917       0.8849557522
       511          1017       1.6889149192       0.8692232055
       512          1017       1.6890156754       0.8859390364
       513          1017       1.6889989679       0.8761061947
       514          1017       1.6889746058       0.8711897738
       515          1017       1.6889927493       0.8829891839
       516          1017       1.6888492859       0.8751229105
       517          1017       1.6889220857       0.8741396264
       518          1017       1.6889599135       0.8554572271
       519          1017       1.6889507799       0.8761061947
       520          1017       1.6890147284       0.8898721731
       521          1017       1.6889986719       0.8692232055
       522          1017       1.6890190577       0.8849557522
       523          1017       1.6890574846       0.8957718781
       524          1017       1.6890404303       0.8652900688
       525          1017       1.6890103259       0.8731563422
       526          1017       1.6889985942       0.8790560472
       527          1017       1.6891079294       0.8859390364
       528          1017       1.6890449343       0.8898721731
       529          1017       1.6890735034       0.8770894789
       530          1017       1.6890676246       0.8977384464
       531          1017       1.6890116717       0.8928220256
       532          1017       1.6890315708       0.8800393314
       533          1017       1.6890636772       0.8800393314
       534          1017       1.6890344458       0.8829891839
       535          1017       1.6890420485       0.8849557522
       536          1017       1.6891162908       0.8859390364
       537          1017       1.6890740566       0.8623402163
       538          1017       1.6890888743       0.8869223206
       539          1017       1.6891265375       0.8770894789
       540          1017       1.6890818445       0.8829891839
       541          1015       1.6890880143       0.8672566372
       542          1015       1.6890719135       0.8591133005
