 Step       Num walks        Ene
      2724            85       1.6871936050
      2725            85       1.6867569219
      2726            85       1.6869070700
      2727            85       1.6870780519
      2728            85       1.6861466797
      2729            85       1.6865790460
      2730            85       1.6870205804
      2731            85       1.6871247350
      2732            85       1.6873578469
      2733            85       1.6869793702
      2734            85       1.6877311237
      2735            85       1.6876330259
      2736            85       1.6872042891
      2737            85       1.6871127233
      2738            85       1.6876810837
      2739            85       1.6870061566
      2740            85       1.6876377647
      2741            85       1.6872888047
      2742            85       1.6868297173
      2743            85       1.6862248182
      2744            85       1.6869766432
      2745            85       1.6872883322
      2746            85       1.6873230897
      2747            85       1.6876176686
      2748            85       1.6876121921
      2749            85       1.6873396208
      2750            85       1.6871470684
      2751            85       1.6869923104
      2752            85       1.6873701870
      2753            85       1.6873260697
      2754            85       1.6875635008
      2755            85       1.6871402815
      2756            85       1.6876619515
      2757            85       1.6872621505
      2758            85       1.6871468661
      2759            85       1.6870694255
      2760            85       1.6874680936
      2761            85       1.6870373519
      2762            85       1.6870507101
      2763            85       1.6872096173
      2764            85       1.6874152393
      2765            85       1.6877768906
      2766            85       1.6871177815
      2767            85       1.6868519149
      2768            85       1.6867873622
      2769            85       1.6874979912
      2770            85       1.6875396910
      2771            85       1.6871873735
      2772            85       1.6874757398
      2773            85       1.6833853409
      2774            85       1.6861559601
      2775            85       1.6864192239
      2776            85       1.6859184858
      2777            85       1.6871076969
      2778            85       1.6876538469
      2779            85       1.6870909994
      2780            85       1.6861545838
      2781            85       1.6865645186
      2782            85       1.6878348766
      2783            85       1.6884006119
      2784            85       1.6868006985
      2785            85       1.6875206705
      2786            85       1.6875197416
      2787            85       1.6874312166
      2788            85       1.6874412106
      2789            85       1.6871147217
      2790            85       1.6876810617
      2791            85       1.6877549645
      2792            85       1.6878019569
      2793            85       1.6876986922
      2794            85       1.6873106676
      2795            85       1.6868092739
      2796            85       1.6866296507
      2797            85       1.6870567121
      2798            85       1.6871796106
      2799            85       1.6869293067
      2800            85       1.6875302330
      2801            85       1.6870650034
      2802            85       1.6875950916
      2803            85       1.6879257252
      2804            85       1.6870571624
      2805            85       1.6874908035
      2806            85       1.6874899627
      2807            85       1.6874542988
      2808            85       1.6866476111
      2809            85       1.6869790089
      2810            85       1.6872029225
      2811            85       1.6870684619
      2812            85       1.6867284107
      2813            85       1.6869000662
      2814            85       1.6871608516
      2815            85       1.6872529892
      2816            85       1.6872435570
      2817            85       1.6873877644
      2818            85       1.6870240806
      2819            85       1.6875673738
      2820            85       1.6872127760
      2821            85       1.6871524900
      2822            85       1.6872238766
      2823            85       1.6860700058
      2824            85       1.7199668361
      2825            85       1.6877836948
      2826            85       1.6871550865
      2827            85       1.6869624449
      2828            85       1.6871852138
      2829            85       1.6872775466
      2830            85       1.6870570756
      2831            85       1.6862129882
      2832            85       1.6863257141
      2833            85       1.6875174004
      2834            85       1.6876042895
      2835            85       1.6875122239
      2836            85       1.6868469583
      2837            85       1.6875384893
      2838            85       1.6877302922
      2839            85       1.6874755750
      2840            85       1.6869726152
      2841            85       1.6871999359
      2842            85       1.6853894352
      2843            85       1.6875146016
      2844            85       1.6877122719
      2845            85       1.6878353029
      2846            85       1.6875383439
      2847            85       1.6879197264
      2848            85       1.6878276792
      2849            85       1.6884893937
      2850            85       1.6876881612
      2851            85       1.6874039957
      2852            85       1.6877894946
      2853            85       1.6870140195
      2854            85       1.6872144085
      2855            85       1.6873882194
      2856            85       1.6869110892
      2857            85       1.6879647473
      2858            85       1.6872963907
      2859            85       1.6875898002
      2860            85       1.6880207345
      2861            85       1.6876313589
      2862            85       1.6874457964
      2863            85       1.6877760797
      2864            85       1.6875337670
      2865            85       1.6869123887
      2866            85       1.6868986556
      2867            85       1.6868441689
      2868            85       1.6864408964
      2869            85       1.6865069778
      2870            85       1.6875107414
      2871            85       1.6866006130
      2872            85       1.6869419508
      2873            85       1.6861233304
      2874            85       1.6865903602
      2875            85       1.6864629418
      2876            85       1.6866171774
      2877            85       1.6869787270
      2878            85       1.6867328285
      2879            85       1.6866387717
      2880            85       1.6866011358
      2881            85       1.6865146143
      2882            85       1.6869134502
      2883            85       1.6871162119
      2884            85       1.6873326626
      2885            85       1.6872694805
      2886            85       1.6863694261
      2887            85       1.6866755385
      2888            85       1.6867400318
      2889            85       1.6863321678
      2890            85       1.6863729962
      2891            85       1.6870275184
      2892            85       1.6872882870
      2893            85       1.6870911071
      2894            85       1.6869626426
      2895            85       1.6873575588
      2896            85       1.6867374148
      2897            85       1.6873248095
      2898            85       1.6871266244
      2899            85       1.6871379002
      2900            85       1.6871476185
      2901            85       1.6868518990
      2902            85       1.6868635182
      2903            85       1.6873880218
      2904            85       1.6873597311
      2905            85       1.6872391437
      2906            85       1.6869690858
      2907            85       1.6873800134
      2908            85       1.6868521073
      2909            85       1.6844005654
      2910            85       1.6862934449
      2911            85       1.6869746482
      2912            85       1.6871297100
      2913            85       1.6851709260
      2914            85       1.6869639699
      2915            85       1.6870549351
      2916            85       1.6871436966
      2917            85       1.6872565657
      2918            85       1.6872895162
      2919            85       1.6871936256
      2920            85       1.6872765994
      2921            85       1.6877268840
      2922            85       1.6876763992
      2923            85       1.6878694622
      2924            85       1.6727261312
      2925            85       1.6871811628
      2926            85       1.6877403730
      2927            85       1.6878034131
      2928            85       1.6874533191
      2929            85       1.6872139263
      2930            85       1.6874182692
      2931            85       1.6869311867
      2932            85       1.6874270758
      2933            85       1.6876360820
      2934            85       1.6874481375
      2935            85       1.6872146029
      2936            85       1.6871645514
      2937            85       1.6867551122
      2938            85       1.6869127691
      2939            85       1.6867969878
      2940            85       1.6869932354
      2941            85       1.6869827403
      2942            85       1.6876268345
      2943            85       1.6836800419
      2944            85       1.6871531812
      2945            85       1.6867382083
      2946            85       1.6872271254
      2947            85       1.6869178016
      2948            85       1.6872959532
      2949            85       1.6862349785
      2950            85       1.6870842487
      2951            85       1.6867288441
      2952            85       1.6865674136
      2953            85       1.6869340953
      2954            85       1.6863845335
      2955            85       1.6870313120
      2956            85       1.6868083927
      2957            85       1.6875032794
      2958            85       1.6874019381
      2959            85       1.6874796488
      2960            85       1.6869380108
      2961            85       1.6865745516
      2962            85       1.6862156836
      2963            85       1.6870547481
      2964            85       1.6874088346
      2965            85       1.6871585130
      2966            85       1.6875346442
      2967            85       1.6871587403
      2968            85       1.6874534480
      2969            85       1.6871541940
      2970            85       1.6874263740
      2971            85       1.6873818779
      2972            85       1.6870575594
      2973            85       1.7055240433
      2974            85       1.6870262139
      2975            85       1.6869193920
      2976            85       1.6871456032
      2977            85       1.6872545650
      2978            85       1.6870711696
      2979            85       1.6868826552
      2980            85       1.6874447118
      2981            85       1.6865490184
      2982            85       1.6871309679
      2983            85       1.6876115816
      2984            85       1.6876991466
      2985            85       1.6874515451
      2986            85       1.6875287761
      2987            85       1.6878791179
      2988            85       1.6876834212
      2989            85       1.6872220242
      2990            85       1.6873303437
      2991            85       1.6873146920
      2992            85       1.6878603461
      2993            85       1.6876365618
      2994            85       1.6876147864
      2995            85       1.6873775502
      2996            85       1.6873932907
      2997            85       1.6875774096
      2998            85       1.6873742275
      2999            85       1.6876487344
      3000            85       1.6875620011
      3001            85       1.6875330860
      3002            85       1.6879578763
      3003            85       1.6869545316
      3004            85       1.6876476146
      3005            85       1.6873491822
      3006            85       1.6875576657
      3007            85       1.6875645737
      3008            85       1.6876920490
      3009            85       1.6876983753
      3010            85       1.6866317350
      3011            85       1.6859640080
      3012            85       1.6871692650
      3013            85       1.6866964544
      3014            85       1.6868707501
      3015            85       1.6864926813
      3016            85       1.6871312914
      3017            85       1.6863188489
      3018            85       1.6862791111
      3019            85       1.6862596029
      3020            85       1.6870401997
      3021            85       1.6863667515
      3022            85       1.6865366712
      3023            85       1.6847818883
      3024            85       1.6854023428
      3025            85       1.6849162249
      3026            85       1.6864354099
      3027            85       1.6865615794
      3028            85       1.6877996769
      3029            85       1.6873586091
      3030            85       1.6867696845
      3031            85       1.6864542418
      3032            85       1.6867680995
      3033            85       1.6869721390
      3034            85       1.6869914988
      3035            85       1.6858679330
      3036            85       1.6867980134
      3037            85       1.6865765041
      3038            85       1.6861440625
      3039            85       1.6857286463
      3040            85       1.6866318926
      3041            85       1.6862249585
      3042            85       1.6870308094
      3043            85       1.6868822099
      3044            85       1.6858384512
      3045            85       1.6862698535
      3046            85       1.6863683641
      3047            85       1.6867353405
      3048            85       1.6868334696
      3049            85       1.6864554369
      3050            85       1.6865655674
      3051            85       1.6869279410
      3052            85       1.6867975810
      3053            85       1.6871036080
      3054            85       1.6870223511
      3055            85       1.6871232457
      3056            85       1.6867513305
      3057            85       1.6867229779
      3058            85       1.6871217037
      3059            85       1.6871581833
      3060            85       1.6874484683
      3061            85       1.6867798020
      3062            85       1.6866486821
      3063            85       1.6865133891
      3064            85       1.6870994168
      3065            85       1.6864487655
      3066            85       1.6867870656
      3067            85       1.6870208701
      3068            85       1.6864749098
      3069            85       1.6864276136
      3070            85       1.6865175392
      3071            85       1.6866972413
      3072            85       1.6868495398
      3073            85       1.6871812524
      3074            85       1.6867849355
      3075            85       1.6868751338
      3076            85       1.6871057303
      3077            85       1.6866124120
      3078            85       1.6876449709
      3079            85       1.6866747695
      3080            85       1.6860673090
      3081            85       1.6859026141
      3082            85       1.6864231546
      3083            85       1.6868532364
      3084            85       1.6863256710
      3085            85       1.6862050241
      3086            85       1.6814675191
      3087            85       1.6839572315
      3088            85       1.6870377000
      3089            85       1.6872242608
      3090            85       1.6870237401
      3091            85       1.6872171520
      3092            85       1.6869499796
      3093            85       1.6869554021
      3094            85       1.6870540944
      3095            85       1.6873643245
      3096            85       1.6873699116
      3097            85       1.6869736031
      3098            85       1.6868584861
      3099            85       1.6870144591
      3100            85       1.6869321175
      3101            85       1.6863320565
      3102            85       1.6867929112
      3103            85       1.6872011871
      3104            85       1.6869614232
      3105            85       1.6870444729
      3106            85       1.6868173742
      3107            85       1.6867956342
      3108            85       1.6845525818
      3109            85       1.6871552747
      3110            85       1.6875233723
      3111            85       1.6871425730
      3112            85       1.6869725534
      3113            85       1.6872109618
      3114            85       1.6870155196
      3115            85       1.6867620041
      3116            85       1.6869964936
      3117            85       1.6867065119
      3118            85       1.6846551692
      3119            85       1.6868505642
      3120            85       1.6868129045
      3121            85       1.6868057715
      3122            85       1.6871116955
      3123            85       1.6865988629
      3124            85       1.6868168242
      3125            85       1.6868281033
      3126            85       1.6864008532
      3127            85       1.6871240519
      3128            85       1.6882075066
      3129            85       1.6869866904
      3130            85       1.6866719900
      3131            85       1.6872582819
      3132            85       1.6869824627
      3133            85       1.6872188783
      3134            85       1.6874524669
      3135            85       1.6874826716
      3136            85       1.6860696925
      3137            85       1.6860032717
      3138            85       1.6852853346
      3139            85       1.6866194756
      3140            85       1.6874250320
      3141            85       1.6871103224
      3142            85       1.6870212846
      3143            85       1.6875177505
      3144            85       1.6868220594
      3145            85       1.6871016370
      3146            85       1.6875104840
      3147            85       1.6872079285
      3148            85       1.6874160859
      3149            85       1.6873789767
      3150            85       1.6867971755
      3151            85       1.6875921868
      3152            85       1.6876786579
      3153            85       1.6876707539
      3154            85       1.6880121091
      3155            85       1.6879014953
      3156            85       1.6879255191
      3157            85       1.6881188573
      3158            85       1.6875614155
      3159            85       1.6872332023
      3160            85       1.6873140467
      3161            85       1.6873556300
      3162            85       1.6875082595
      3163            85       1.6878034257
      3164            85       1.6877904411
      3165            85       1.6882833353
      3166            85       1.6872578391
      3167            85       1.6838419406
      3168            85       1.6872111169
      3169            85       1.6876472877
      3170            85       1.6876403624
      3171            85       1.6871359324
      3172            85       1.6864338280
      3173            85       1.6867801380
      3174            85       1.6865761436
      3175            85       1.6866927545
      3176            85       1.6874111176
      3177            85       1.6861582911
      3178            85       1.6873516225
      3179            85       1.6873738385
      3180            85       1.6873169678
      3181            85       1.6877474004
      3182            85       1.6873574042
      3183            85       1.6879567927
      3184            85       1.6879476275
      3185            85       1.6877931076
      3186            85       1.6877998368
      3187            85       1.6876749788
      3188            85       1.6877056584
      3189            85       1.6876577426
      3190            85       1.6877254738
      3191            85       1.6880784048
      3192            85       1.6883695172
      3193            85       1.6878598354
      3194            85       1.6878885017
      3195            85       1.6878183917
      3196            85       1.6878401909
      3197            85       1.6878222768
      3198            85       1.6862582930
      3199            85       1.6875412437
      3200            85       1.6884032271
      3201            85       1.6879275706
      3202            85       1.6871454043
      3203            85       1.6874702737
      3204            85       1.6870657989
      3205            85       1.6866493905
      3206            85       1.6868763610
      3207            85       1.6826911074
      3208            85       1.6870804427
      3209            85       1.6871598831
      3210            85       1.6873127529
      3211            85       1.6874558685
      3212            85       1.6872597794
      3213            85       1.6874783058
      3214            85       1.6875619972
      3215            85       1.6873934981
      3216            85       1.6870573019
      3217            85       1.6869646702
      3218            85       1.6874451377
      3219            85       1.6874338216
      3220            85       1.6871003258
      3221            85       1.6883211703
      3222            85       1.6854416472
      3223            85       1.6873391418
      3224            85       1.6870673164
      3225            85       1.6872526024
      3226            85       1.6872784237
      3227            85       1.6823682659
      3228            85       1.6863702885
      3229            85       1.6867199170
      3230            85       1.6870972614
      3231            85       1.6867166410
      3232            85       1.6871339015
      3233            85       1.6869170734
      3234            85       1.6872104246
      3235            85       1.6870556968
      3236            85       1.6873853438
      3237            85       1.6873072761
      3238            85       1.6869924034
      3239            85       1.6871052859
      3240            85       1.6871565052
      3241            85       1.6875809697
      3242            85       1.6871225142
      3243            85       1.6858151470
      3244            85       1.6869268217
      3245            85       1.6857751343
      3246            85       1.6873111007
      3247            85       1.6872188841
      3248            85       1.6868537552
      3249            85       1.6868979650
      3250            85       1.6872658579
      3251            85       1.6873218542
      3252            85       1.6874645181
      3253            85       1.6882652054
      3254            85       1.6874341843
      3255            85       1.6878219266
      3256            85       1.6881164640
      3257            85       1.6873883378
      3258            85       1.6871362560
      3259            85       1.6873842508
      3260            85       1.6870981954
      3261            85       1.6877914037
      3262            85       1.6875184430
      3263            85       1.6873049290
      3264            85       1.6878130648
      3265            85       1.6873052797
      3266            85       1.6853788714
      3267            85       1.6873774998
      3268            85       1.6872453564
      3269            85       1.6868715245
      3270            85       1.6876670525
      3271            85       1.6877357406
      3272            85       1.6880905457
      3273            85       1.6876806583
      3274            85       1.6880667840
      3275            85       1.6878230547
      3276            85       1.6874964278
      3277            85       1.6873888364
      3278            85       1.6869110264
      3279            85       1.6862140279
      3280            85       1.6863553956
      3281            85       1.6882330020
      3282            85       1.6881479058
      3283            85       1.6874980246
      3284            85       1.6876196002
      3285            85       1.6875638130
      3286            85       1.6878993847
      3287            85       1.6878964342
      3288            85       1.6878064119
      3289            85       1.6877156737
      3290            85       1.6880041376
      3291            85       1.6877484469
      3292            85       1.6877359268
      3293            85       1.6872815763
      3294            85       1.6877749284
      3295            85       1.6878267074
      3296            85       1.6878920046
      3297            85       1.6879258789
      3298            85       1.6880614030
      3299            85       1.6881212685
      3300            85       1.6869359858
      3301            85       1.6874921833
      3302            85       1.6877868713
      3303            85       1.6881539408
      3304            85       1.6880405924
      3305            85       1.6874488554
      3306            85       1.6877710665
      3307            85       1.6883981330
      3308            85       1.6869259552
      3309            85       1.6882721907
      3310            85       1.6887924367
      3311            85       1.6881405119
      3312            85       1.6882013109
      3313            85       1.6875230369
      3314            85       1.6865494848
      3315            85       1.6870918582
      3316            85       1.6880233183
      3317            85       1.6882437064
      3318            85       1.6882985993
      3319            85       1.6884863491
      3320            85       1.6883484287
      3321            85       1.6882239699
      3322            85       1.6880408328
      3323            85       1.6876782210
      3324            85       1.6878176713
      3325            85       1.6868708544
      3326            85       1.6874188199
      3327            85       1.6874860663
      3328            85       1.6870976471
      3329            85       1.6876616587
      3330            85       1.6879529358
      3331            85       1.6876147694
      3332            85       1.6877935360
      3333            85       1.6878368144
      3334            85       1.6878749925
      3335            85       1.6876323817
      3336            85       1.6876499247
      3337            85       1.6883563356
      3338            85       1.6878155104
      3339            85       1.6880047156
      3340            85       1.6877303423
      3341            85       1.6882588448
      3342            85       1.6880543119
      3343            85       1.6877407391
      3344            85       1.6882330909
      3345            85       1.6884992385
      3346            85       1.6878505594
      3347            85       1.6882258346
      3348            85       1.6879959018
      3349            85       1.6872891751
      3350            85       1.6864806735
      3351            85       1.6848448483
      3352            85       1.6879592326
      3353            85       1.6874157600
      3354            85       1.6877669396
      3355            85       1.6876511118
      3356            85       1.6878876770
      3357            85       1.6882044640
      3358            85       1.6883400053
      3359            85       1.6879519164
      3360            85       1.6874049082
      3361            85       1.6865433648
      3362            85       1.6878447223
      3363            85       1.6882377714
      3364            85       1.6878568334
      3365            85       1.6889068768
      3366            85       1.6883604904
      3367            85       1.6886078943
      3368            85       1.6884108514
      3369            85       1.6887702491
      3370            85       1.6884162171
      3371            85       1.6878622538
      3372            85       1.6881726248
      3373            85       1.6875551028
      3374            85       1.6877239672
      3375            85       1.6876691939
      3376            85       1.6866119138
      3377            85       1.6863380528
      3378            85       1.6875714170
      3379            85       1.6875636323
      3380            85       1.6871986456
      3381            85       1.6881032934
      3382            85       1.6873028130
      3383            85       1.6882394430
      3384            85       1.6877305582
      3385            85       1.6877888756
      3386            85       1.6875190466
      3387            85       1.6875184283
      3388            85       1.6878098138
      3389            85       1.6873889620
      3390            85       1.6872407725
      3391            85       1.6863820651
      3392            85       1.6876121773
      3393            85       1.6859682931
      3394            85       1.6872492863
      3395            85       1.6876607038
      3396            85       1.6865599551
      3397            85       1.6878827474
      3398            85       1.6875920865
      3399            85       1.6876079647
      3400            85       1.6872089508
      3401            85       1.6880086648
      3402            85       1.6882417828
      3403            85       1.6874399905
      3404            85       1.6874646744
      3405            85       1.6875873741
      3406            85       1.6879081823
      3407            85       1.6876922025
      3408            85       1.6877096411
      3409            85       1.6879826004
      3410            85       1.6879043116
      3411            85       1.6880887098
      3412            85       1.6879675790
      3413            85       1.6879269705
      3414            85       1.6879729541
      3415            85       1.6881522659
      3416            85       1.6877784930
      3417            85       1.6878541438
      3418            85       1.6883836223
      3419            85       1.6881009209
      3420            85       1.6878840067
      3421            85       1.6882990354
      3422            85       1.6876585236
      3423            85       1.6878293743
      3424            85       1.6874152605
      3425            85       1.6875873670
      3426            85       1.6878498104
      3427            85       1.6876507197
      3428            85       1.6874769088
      3429            85       1.6877251328
      3430            85       1.6869504752
      3431            85       1.6876079508
      3432            85       1.6872908701
      3433            85       1.6871004093
      3434            85       1.6874921403
      3435            85       1.6873561063
      3436            85       1.6877089634
      3437            85       1.6880363274
      3438            85       1.6875434683
      3439            85       1.6877678014
      3440            85       1.6875336603
      3441            85       1.6868246117
      3442            85       1.6871301321
      3443            85       1.6875720070
      3444            85       1.6881995995
      3445            85       1.6880958834
      3446            85       1.6887561375
      3447            85       1.6863974839
      3448            85       1.6875836931
      3449            85       1.6877532518
      3450            85       1.6874821321
      3451            85       1.6879379902
      3452            85       1.6889921320
      3453            85       1.6877324266
      3454            85       1.6868267755
      3455            85       1.6873171459
      3456            85       1.6886791252
      3457            85       1.6886570399
      3458            85       1.6873025583
      3459            85       1.6862714441
      3460            85       1.6870541683
      3461            85       1.6870902055
      3462            85       1.6878462543
      3463            85       1.6876379648
      3464            85       1.6874742063
      3465            85       1.6875058125
      3466            85       1.6872411636
      3467            85       1.6878490006
      3468            85       1.6881010201
      3469            85       1.6880531389
      3470            85       1.6878485102
      3471            85       1.6871242738
      3472            85       1.6875514583
      3473            85       1.6871814978
      3474            85       1.6887691176
      3475            85       1.6888551733
      3476            85       1.6882672237
      3477            85       1.6879140946
      3478            85       1.6873700743
      3479            85       1.6875874313
      3480            85       1.6875626930
      3481            85       1.6880090058
      3482            85       1.6871964593
      3483            85       1.6883165676
      3484            85       1.6876260464
      3485            85       1.6874670204
      3486            85       1.6878272826
      3487            85       1.6876553328
      3488            85       1.6869282506
      3489            85       1.6878232113
      3490            85       1.6874314674
      3491            85       1.6861225757
      3492            85       1.6862261667
      3493            85       1.6875126603
      3494            85       1.6882272607
      3495            85       1.6880887169
      3496            85       1.6873792955
      3497            85       1.6873281922
      3498            85       1.6871802289
      3499            85       1.6877818905
      3500            85       1.6873383012
      3501            85       1.6872048666
      3502            85       1.6881402881
      3503            85       1.6878606931
      3504            85       1.6879912781
      3505            85       1.6875420421
      3506            85       1.6878721791
      3507            85       1.6882949786
      3508            85       1.6870139187
      3509            85       1.6867670982
      3510            85       1.6865783160
      3511            85       1.6894761000
      3512            85       1.6871827282
      3513            85       1.6879383736
      3514            85       1.6878624703
      3515            85       1.6877940080
      3516            85       1.6875451449
      3517            85       1.6871991071
      3518            85       1.6870611693
      3519            85       1.6874872974
      3520            85       1.6876376525
      3521            85       1.6873504205
      3522            85       1.6873604062
      3523            85       1.6874111749
      3524            85       1.6874666768
      3525            85       1.6865616152
      3526            85       1.6864127675
      3527            85       1.6874012385
      3528            85       1.6874765194
      3529            85       1.6871271932
      3530            85       1.6873487610
      3531            85       1.6872791418
      3532            85       1.6873315358
      3533            85       1.6865422254
      3534            85       1.6860312561
      3535            85       1.6863496333
      3536            85       1.6865702207
      3537            85       1.6865246137
      3538            85       1.6863501993
      3539            85       1.6860686052
      3540            85       1.6861111164
      3541            85       1.6861570865
      3542            85       1.6866012647
      3543            85       1.6865488268
      3544            85       1.6862396104
      3545            85       1.6866099221
      3546            85       1.6858693889
      3547            85       1.6872736331
      3548            85       1.6870263162
      3549            85       1.6873988184
      3550            85       1.6871687543
      3551            85       1.6877404939
      3552            85       1.6869318170
      3553            85       1.6867907757
      3554            85       1.6869920501
      3555            85       1.6874223072
      3556            85       1.6873918649
      3557            85       1.6871254434
      3558            85       1.6877315620
      3559            85       1.6872987595
      3560            85       1.6870220360
      3561            85       1.6868465283
      3562            85       1.6868362746
      3563            85       1.6873017429
      3564            85       1.6873242277
      3565            85       1.6877003652
      3566            85       1.6872958825
      3567            85       1.6872935927
      3568            85       1.6882270041
      3569            85       1.6872663172
      3570            85       1.6873557701
      3571            85       1.6858432702
      3572            85       1.6870873900
      3573            85       1.6872717065
      3574            85       1.6876174810
      3575            85       1.6869617397
      3576            85       1.6872105281
      3577            85       1.6874118213
      3578            85       1.6869186491
      3579            85       1.6872413298
      3580            85       1.6875360740
      3581            85       1.6868633388
      3582            85       1.6871848950
      3583            85       1.6875680753
      3584            85       1.6876649146
      3585            85       1.6870131351
      3586            85       1.6865857917
      3587            85       1.6865613128
      3588            85       1.6859022642
      3589            85       1.6867988865
      3590            85       1.6866942247
      3591            85       1.6873669847
      3592            85       1.6875484551
      3593            85       1.6871995759
      3594            85       1.6873948427
      3595            85       1.6870042170
      3596            85       1.6874349112
      3597            85       1.6873434420
      3598            85       1.6870193020
      3599            85       1.6879153922
      3600            85       1.6876756212
      3601            85       1.6880112825
      3602            85       1.6870218069
      3603            85       1.6874423684
      3604            85       1.6873257423
      3605            85       1.6871847733
      3606            85       1.6872941373
      3607            85       1.6869350699
      3608            85       1.6865486651
      3609            85       1.6870635838
      3610            85       1.6878389717
      3611            85       1.6873816886
      3612            85       1.6872639523
      3613            85       1.6875916482
      3614            85       1.6873594979
      3615            85       1.6876011087
      3616            85       1.6865872428
      3617            85       1.6869652378
      3618            85       1.6872687064
      3619            85       1.6873692517
      3620            85       1.6881689065
      3621            85       1.6868631054
      3622            85       1.6873933631
      3623            85       1.6869699597
      3624            85       1.6869111744
      3625            85       1.6866808253
      3626            85       1.6873737014
      3627            85       1.6867700915
      3628            85       1.6875284560
      3629            85       1.6869227551
      3630            85       1.6871064914
      3631            85       1.6874742285
      3632            85       1.6874283922
      3633            85       1.6873391365
      3634            85       1.6871789303
      3635            85       1.6871497572
      3636            85       1.6822566926
      3637            85       1.6868233126
      3638            85       1.6882288532
      3639            85       1.6874563291
      3640            85       1.6880005770
      3641            85       1.6873627001
      3642            85       1.6879808616
      3643            85       1.6879283886
      3644            85       1.6872265063
      3645            85       1.6876633719
      3646            85       1.6873284563
      3647            85       1.6870121722
      3648            85       1.6875438087
      3649            85       1.6871427946
      3650            85       1.6872524254
      3651            85       1.6873975997
      3652            85       1.6873649098
      3653            85       1.6876401569
      3654            85       1.6878116988
      3655            85       1.6878067493
      3656            85       1.6868243172
      3657            85       1.6870670193
      3658            85       1.6879085125
      3659            85       1.6876530660
      3660            85       1.6879345764
      3661            85       1.6872591258
      3662            85       1.6879608405
      3663            85       1.6875255530
      3664            85       1.6874022830
      3665            85       1.6870424626
      3666            85       1.6877611534
      3667            85       1.6870162187
      3668            85       1.6874119293
      3669            85       1.6871976125
      3670            85       1.6876513845
      3671            85       1.6877023199
      3672            85       1.6874843860
      3673            85       1.6871572639
      3674            85       1.6870393224
      3675            85       1.6875175875
      3676            85       1.6876962275
      3677            85       1.6878739318
      3678            85       1.6879293664
      3679            85       1.6878535972
      3680            85       1.6876505130
      3681            85       1.6865839139
      3682            85       1.6882422473
      3683            85       1.6876703865
      3684            85       1.6873883741
      3685            85       1.6872824483
      3686            85       1.6877954275
      3687            85       1.6868772243
      3688            85       1.6877533320
      3689            85       1.6879250326
      3690            85       1.6863321659
      3691            85       1.6867213374
      3692            85       1.6876729549
      3693            85       1.6882956339
      3694            85       1.6877528164
      3695            85       1.6877697807
      3696            85       1.6871385240
      3697            85       1.6874381658
      3698            85       1.6873914402
      3699            85       1.6880123980
      3700            85       1.6877411970
      3701            85       1.6877676686
      3702            85       1.6895984712
      3703            85       1.6898639426
      3704            85       1.6871774417
      3705            85       1.6867044565
      3706            85       1.6874343735
      3707            85       1.6880130235
      3708            85       1.6875301249
      3709            85       1.6874120376
      3710            85       1.6877791184
      3711            85       1.6874131172
      3712            85       1.6878336028
      3713            85       1.6877943385
      3714            85       1.6872847381
      3715            85       1.6906194370
      3716            85       1.6871204026
      3717            85       1.6865076151
      3718            85       1.6871510677
      3719            85       1.6865254155
      3720            85       1.6869817382
      3721            85       1.6868734282
      3722            85       1.6872875612
      3723            85       1.6871707902
      3724            85       1.6869533292
      3725            85       1.6873846329
      3726            85       1.6868584741
      3727            85       1.6876045508
      3728            85       1.6873680207
      3729            85       1.6873311282
      3730            85       1.6875806376
      3731            85       1.6876628759
      3732            85       1.6867449218
      3733            85       1.6868063948
      3734            85       1.6866709930
      3735            85       1.6874531586
      3736            85       1.6871649747
      3737            85       1.6869678967
      3738            85       1.6865708345
      3739            85       1.6870877230
      3740            85       1.6864443053
      3741            85       1.6866535082
      3742            85       1.6884040049
      3743            85       1.6868445808
      3744            85       1.6875872766
      3745            85       1.6879980473
      3746            85       1.6867113733
