 Step       Num walks        Ene     acc_prob
       391           100       1.5118277461       0.8700000000
       392           100       1.5118879167       0.8400000000
       393           100       1.5118466386       0.8900000000
       394           100       1.5118098274       0.9000000000
       395           100       1.5116533672       0.8500000000
       396           100       1.5116779772       0.8800000000
       397           100       1.5115534223       0.8800000000
       398           100       1.5116219988       0.8200000000
       399           100       1.5115731224       0.8100000000
       400           100       1.5114912228       0.8400000000
       401           100       1.5114320515       0.8700000000
       402           100       1.5114703276       0.8400000000
       403           100       1.5114262411       0.9000000000
       404           100       1.5113499830       0.7900000000
       405           100       1.5112901268       0.8800000000
       406           100       1.5113475990       0.9100000000
       407           100       1.5113037504       0.8300000000
       408           100       1.5113308117       0.8300000000
       409           100       1.5113985453       0.8700000000
       410           100       1.5113496535       0.8200000000
       411           100       1.5112403476       0.8500000000
       412           100       1.5113526271       0.8200000000
       413           100       1.5113177565       0.8200000000
       414           100       1.5112168890       0.8900000000
       415           100       1.5112405238       0.8700000000
       416           100       1.5111872481       0.8900000000
       417           100       1.5111394807       0.9000000000
       418           100       1.5111258020       0.9000000000
       419           100       1.5110498856       0.8400000000
       420           100       1.5112235253       0.8600000000
       421           100       1.5113392836       0.8400000000
       422           100       1.5109818469       0.8800000000
       423           100       1.5111464273       0.8600000000
       424           100       1.5110308420       0.9000000000
       425           100       1.5108706363       0.8700000000
       426           100       1.5110092062       0.8100000000
       427           100       1.5110617202       0.8800000000
       428           100       1.5110042450       0.9000000000
       429           100       1.5109623699       0.8500000000
       430           100       1.5109216972       0.8200000000
       431           100       1.5110462222       0.8500000000
       432           100       1.5109888135       0.8500000000
       433           100       1.5108192091       0.8500000000
       434           100       1.5107539680       0.8600000000
       435           100       1.5107571018       0.8300000000
       436           100       1.5106551476       0.9300000000
       437           100       1.5106761470       0.8100000000
       438           100       1.5106324846       0.8800000000
       439           100       1.5106836207       0.8700000000
       440           100       1.5105714146       0.8600000000
       441           100       1.5105176623       0.8700000000
       442           100       1.5105659053       0.8500000000
       443           100       1.5105807690       0.8500000000
       444           100       1.5105895859       0.8900000000
       445           100       1.5105960303       0.8300000000
       446           100       1.5105600968       0.8900000000
       447           100       1.5105349637       0.8600000000
       448           100       1.5106779330       0.8500000000
       449           100       1.5104033104       0.8800000000
       450           100       1.5103466565       0.8700000000
       451           100       1.5102359269       0.8700000000
       452           100       1.5103332509       0.9300000000
       453           100       1.5102001168       0.8800000000
       454           100       1.5101482248       0.9100000000
       455           100       1.5101435223       0.8900000000
       456           100       1.5100961880       0.8300000000
       457           100       1.5100893142       0.8900000000
       458           100       1.5100470247       0.8500000000
       459           100       1.5102590964       0.8700000000
       460           100       1.5101234151       0.8100000000
       461           100       1.5101088004       0.9100000000
       462           100       1.5100815347       0.9000000000
       463           100       1.5100433753       0.8500000000
       464           100       1.5100317325       0.8800000000
       465           100       1.5099675678       0.8600000000
       466           100       1.5100384085       0.8700000000
       467           100       1.5102444552       0.8100000000
       468           100       1.5100153029       0.8500000000
       469           100       1.5102438229       0.8800000000
       470           100       1.5098885208       0.8700000000
       471           100       1.5098353703       0.8600000000
       472           100       1.5097050047       0.9300000000
       473           100       1.5097559214       0.8900000000
       474           100       1.5099015155       0.8900000000
       475           100       1.5098385469       0.8700000000
       476           100       1.5098155089       0.8300000000
       477           100       1.5098831872       0.8000000000
       478           100       1.5097859216       0.8900000000
       479           100       1.5098207419       0.8500000000
       480           100       1.5097558608       0.8800000000
       481           100       1.5098183257       0.8900000000
       482           100       1.5098245272       0.9100000000
       483           100       1.5097208941       0.8700000000
       484           100       1.5098508246       0.9000000000
       485           100       1.5099509528       0.8200000000
       486           100       1.5097639687       0.9300000000
       487           100       1.5099631353       0.8700000000
       488           100       1.5098558847       0.8900000000
       489           100       1.5097247153       0.8500000000
       490           100       1.5097599938       0.8600000000
       491           100       1.5095352474       0.8300000000
       492           100       1.5095498389       0.8800000000
       493           100       1.5094341736       0.8900000000
       494           100       1.5092319067       0.9300000000
       495           100       1.5094962002       0.8200000000
       496           100       1.5092716524       0.7900000000
       497           100       1.5093569199       0.8700000000
       498           100       1.5093694368       0.8500000000
       499           100       1.5094671274       0.8700000000
       500           100       1.5095402304       0.9100000000
       501           100       1.5095382029       0.8800000000
       502           100       1.5094266264       0.8400000000
       503           100       1.5095141308       0.8900000000
       504           100       1.5094798189       0.8900000000
       505           100       1.5095486216       0.8800000000
       506           100       1.5095939200       0.8500000000
       507           100       1.5094126360       0.9000000000
       508           100       1.5095252913       0.8700000000
       509           100       1.5094216975       0.8800000000
       510           100       1.5094051387       0.8800000000
       511           100       1.5096693768       0.8700000000
       512           100       1.5092803927       0.8900000000
       513           100       1.5092708003       0.8800000000
       514           100       1.5096110447       0.8200000000
       515           100       1.5094755437       0.8200000000
       516           100       1.5094606671       0.8500000000
       517           100       1.5094228635       0.9200000000
       518           100       1.5095090234       0.9300000000
       519           100       1.5094659449       0.8300000000
       520           100       1.5094429544       0.9200000000
       521           100       1.5093686352       0.8700000000
       522           100       1.5093485377       0.8500000000
       523           100       1.5092705568       0.9000000000
       524           100       1.5093347242       0.8700000000
       525           100       1.5094440070       0.9000000000
       526           100       1.5092963122       0.8600000000
       527           100       1.5092645572       0.8700000000
       528           100       1.5089893458       0.9000000000
       529           100       1.5090205028       0.8900000000
       530           100       1.5089996420       0.8600000000
       531           100       1.5089814870       0.8900000000
       532           100       1.5089628596       0.8500000000
       533           100       1.5090182914       0.8700000000
       534           100       1.5088697704       0.9100000000
       535           100       1.5088539938       0.8500000000
       536           100       1.5091810755       0.8500000000
       537           100       1.5091067413       0.9000000000
       538           100       1.5091206266       0.8300000000
       539           100       1.5091466670       0.9400000000
       540           100       1.5090894653       0.8900000000
       541           100       1.5090518369       0.8500000000
       542           100       1.5089476647       0.8500000000
       543           100       1.5088349044       0.8700000000
       544           100       1.5088306810       0.9000000000
       545           100       1.5089001781       0.7800000000
       546           100       1.5087943121       0.9000000000
       547           100       1.5087277238       0.8800000000
       548           100       1.5087190114       0.8900000000
       549           100       1.5086374887       0.8300000000
       550           100       1.5086275736       0.8400000000
       551           100       1.5085795003       0.8400000000
       552           100       1.5086449152       0.8600000000
       553           100       1.5085772575       0.8700000000
       554           100       1.5086333533       0.8600000000
       555           100       1.5086658026       0.9000000000
       556           100       1.5085218243       0.9000000000
       557           100       1.5085384480       0.8900000000
       558           100       1.5085566675       0.9300000000
       559           100       1.5085395204       0.8700000000
       560           100       1.5085028340       0.9400000000
       561           100       1.5084244456       0.8400000000
       562           100       1.5084776627       0.9100000000
       563           100       1.5084382717       0.8900000000
       564           100       1.5083585226       0.8700000000
       565           100       1.5083407282       0.8700000000
       566           100       1.5084606900       0.9300000000
       567           100       1.5085817820       0.8500000000
       568           100       1.5083992578       0.9000000000
       569           100       1.5084656211       0.8800000000
       570           100       1.5083952005       0.9000000000
       571           100       1.5083753452       0.9100000000
       572           100       1.5082190172       0.9100000000
       573           100       1.5085771797       0.8600000000
       574           100       1.5086892072       0.9100000000
       575           100       1.5084541272       0.8800000000
       576           100       1.5083430976       0.9100000000
       577           100       1.5083272028       0.9200000000
       578           100       1.5080358824       0.8500000000
       579           100       1.5083305812       0.9100000000
       580           100       1.5082789415       0.8100000000
       581           100       1.5084503605       0.8600000000
       582           100       1.5080949211       0.8800000000
       583           100       1.5075302266       0.8900000000
       584           100       1.5081050052       0.8900000000
       585           100       1.5081981767       0.8800000000
       586           100       1.5082210408       0.9100000000
       587           100       1.5083792626       0.8900000000
       588           100       1.5083617735       0.9400000000
       589           100       1.5084796963       0.8600000000
       590           100       1.5083717707       0.9100000000
       591           100       1.5083335615       0.8800000000
       592           100       1.5082597149       0.8800000000
       593           100       1.5082327014       0.8500000000
       594           100       1.5081788254       0.8300000000
       595           100       1.5081922228       0.8400000000
       596           100       1.5081976692       0.8800000000
       597           100       1.5081562736       0.8900000000
       598           100       1.5082208822       0.8600000000
       599           100       1.5082482445       0.8600000000
       600           100       1.5081376281       0.8400000000
       601           100       1.5083099854       0.8600000000
       602           100       1.5081214700       0.8700000000
       603           100       1.5081327089       0.8300000000
       604           100       1.5084022271       0.8600000000
       605           100       1.5082627772       0.8700000000
       606           100       1.5082103086       0.8700000000
       607           100       1.5079982580       0.8500000000
       608           100       1.5080288572       0.8400000000
       609           100       1.5080170889       0.8500000000
       610           100       1.5079809361       0.8200000000
       611           100       1.5080551693       0.8200000000
       612           100       1.5080928019       0.9600000000
       613           100       1.5079400277       0.8300000000
       614           100       1.5079874187       0.8600000000
       615           100       1.5078889246       0.8800000000
       616           100       1.5079545728       0.8600000000
       617           100       1.5079393218       0.8500000000
       618           100       1.5080197691       0.8500000000
       619           100       1.5079875351       0.8700000000
       620           100       1.5080107422       0.8600000000
       621           100       1.5079702847       0.8600000000
       622           100       1.5081774450       0.8700000000
       623           100       1.5081472603       0.8900000000
       624           100       1.5081064610       0.8600000000
       625           100       1.5082235529       0.8500000000
       626           100       1.5079271455       0.8700000000
       627           100       1.5081484390       0.9000000000
       628           100       1.5079949464       0.9100000000
       629           100       1.5079817532       0.7900000000
       630           100       1.5080526920       0.8700000000
       631           100       1.5082199205       0.8800000000
       632           100       1.5081154524       0.8100000000
       633           100       1.5082701690       0.9000000000
       634           100       1.5081510758       0.8800000000
       635           100       1.5082328577       0.8400000000
       636           100       1.5083162235       0.8800000000
       637           100       1.5082490880       0.8900000000
       638           100       1.5082981122       0.8500000000
       639           100       1.5081929135       0.8800000000
       640           100       1.5081365738       0.8800000000
       641           100       1.5081652774       0.8300000000
       642           100       1.5082466621       0.9400000000
       643           100       1.5082175738       0.8400000000
       644           100       1.5082937139       0.9000000000
       645           100       1.5080683134       0.8700000000
       646           100       1.5081105521       0.8400000000
       647           100       1.5077886759       0.9000000000
       648           100       1.5081187070       0.8100000000
       649           100       1.5081142945       0.8600000000
       650           100       1.5078644461       0.8600000000
       651           100       1.5078542198       0.8400000000
       652           100       1.5080407421       0.8600000000
       653           100       1.5075510455       0.8900000000
       654           100       1.5077871790       0.9000000000
       655           100       1.5078789849       0.8700000000
       656           100       1.5078492536       0.8900000000
       657           100       1.5080318866       0.9100000000
       658           100       1.5078380325       0.8700000000
       659           100       1.5078635605       0.8300000000
       660           100       1.5078307221       0.8100000000
       661           100       1.5079129723       0.8400000000
       662           100       1.5080123373       0.9000000000
       663           100       1.5080114330       0.8400000000
       664           100       1.5079964221       0.8500000000
       665           100       1.5078928993       0.8700000000
       666           100       1.5078289280       0.8600000000
       667           100       1.5079072940       0.8600000000
       668           100       1.5078486323       0.8800000000
       669           100       1.5078240774       0.8700000000
       670           100       1.5076466453       0.8300000000
       671           100       1.5077637016       0.9200000000
       672           100       1.5079182225       0.9000000000
       673           100       1.5078446042       0.8800000000
       674           100       1.5077556260       0.8400000000
       675           100       1.5076935160       0.8700000000
       676           100       1.5077162808       0.9300000000
       677           100       1.5077721873       0.9300000000
       678           100       1.5076155394       0.8600000000
       679           100       1.5078228837       0.9100000000
       680           100       1.5077261387       0.8600000000
       681           100       1.5075705103       0.8800000000
       682           100       1.5076239187       0.8500000000
       683           100       1.5076993308       0.8900000000
       684           100       1.5075127235       0.9200000000
       685           100       1.5074563409       0.8100000000
       686           100       1.5076531856       0.8500000000
       687           100       1.5075414229       0.8900000000
       688           100       1.5076098732       0.9200000000
       689           100       1.5076130349       0.9300000000
       690           100       1.5075913221       0.8500000000
       691           100       1.5076914751       0.8400000000
       692           100       1.5079486898       0.9000000000
       693           100       1.5077795674       0.8400000000
       694           100       1.5079276023       0.8800000000
       695           100       1.5078128971       0.9000000000
       696           100       1.5078310371       0.8800000000
       697           100       1.5076262139       0.8500000000
       698           100       1.5076938604       0.8000000000
       699           100       1.5076180360       0.8600000000
       700           100       1.5075350639       0.8400000000
       701           100       1.5074870873       0.8600000000
       702           100       1.5074619859       0.9200000000
       703           100       1.5074887662       0.8700000000
       704           100       1.5073948157       0.8800000000
       705           100       1.5072909241       0.8600000000
       706           100       1.5073465551       0.9300000000
       707           100       1.5071356020       0.8500000000
       708           100       1.5071728167       0.8700000000
       709           100       1.5072801820       0.9000000000
       710           100       1.5074340364       0.9200000000
       711           100       1.5074307527       0.8200000000
       712           100       1.5073937249       0.9000000000
       713           100       1.5074355105       0.8600000000
       714           100       1.5074287106       0.8400000000
       715           100       1.5072189476       0.8800000000
       716           100       1.5071952590       0.8200000000
       717           100       1.5072932880       0.8300000000
       718           100       1.5072912724       0.8400000000
       719           100       1.5072335707       0.8400000000
       720           100       1.5072463876       0.8700000000
       721           100       1.5072691178       0.8400000000
       722           100       1.5074144898       0.8800000000
       723           100       1.5074586140       0.8400000000
       724           100       1.5072367153       0.9000000000
       725           100       1.5070376115       0.8200000000
       726           100       1.5070883053       0.8700000000
       727           100       1.5071771846       0.8200000000
       728           100       1.5072287620       0.8300000000
       729           100       1.5072648884       0.8900000000
       730           100       1.5072242944       0.8800000000
       731           100       1.5072754504       0.8700000000
       732           100       1.5072861146       0.9100000000
